,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6483,Jamaica Estates,40.71680483014613,-73.7872269693666,Starbucks,40.72278120784277,-73.79607982554525,Coffee Shop
6484,Jamaica Estates,40.71680483014613,-73.7872269693666,Shiv Convenience,40.71101011742261,-73.79281459308717,Deli / Bodega
6485,Jamaica Estates,40.71680483014613,-73.7872269693666,MTA - Q30 Bus,40.71092679592102,-73.79272637882912,Bus Line
6486,Jamaica Estates,40.71680483014613,-73.7872269693666,Everywhere Car Service,40.7139986943388,-73.77822868103706,Rental Car Location
6487,Jamaica Estates,40.71680483014613,-73.7872269693666,Hungry Johnnies C-Store,40.720119403161796,-73.79631359136884,Snack Place
6488,Jamaica Estates,40.71680483014613,-73.7872269693666,Hillside Pharmacy,40.71452682311858,-73.7769193874445,Pharmacy
6489,Jamaica Estates,40.71680483014613,-73.7872269693666,Burger King,40.72296780336042,-73.79497768220904,Fast Food Restaurant
6490,Jamaica Estates,40.71680483014613,-73.7872269693666,Hillside Liquor,40.71433967550345,-73.7769575126725,Liquor Store
6491,Jamaica Estates,40.71680483014613,-73.7872269693666,D & A Deli,40.714305766202884,-73.77695855705214,Deli / Bodega
6492,Jamaica Estates,40.71680483014613,-73.7872269693666,Kew Gardens Shuttle,40.719641,-73.797619,Bus Station
6493,Jamaica Estates,40.71680483014613,-73.7872269693666,Sunshine Grill and Restaurant,40.71402004678091,-73.77680962411708,Indian Restaurant
6494,Jamaica Estates,40.71680483014613,-73.7872269693666,WSJU Radio Station,40.72279657627561,-73.7951099512992,Harbor / Marina
6495,Jamaica Estates,40.71680483014613,-73.7872269693666,Green Deli,40.71415021,-73.776279,Deli / Bodega
6496,Jamaica Estates,40.71680483014613,-73.7872269693666,Mannan Supermarket,40.711619990970725,-73.79652759594873,Grocery Store
6497,Jamaica Estates,40.71680483014613,-73.7872269693666,Gourmet Deli and Grill,40.714528499547825,-73.77601104109438,Deli / Bodega
6498,Queensboro Hill,40.7445723092867,-73.82580915110559,Kung Fu Xiao Long Bao,40.743379942633446,-73.82574089492095,Dumpling Restaurant
6499,Queensboro Hill,40.7445723092867,-73.82580915110559,Tea Shop 168 & Bakery,40.743241166321226,-73.82572613193412,Bakery
6500,Queensboro Hill,40.7445723092867,-73.82580915110559,Yeh's Bakery 紅葉,40.74571425282124,-73.8259117918444,Bakery
6501,Queensboro Hill,40.7445723092867,-73.82580915110559,Main Street Taiwanese Gourmet 北港台菜,40.743537865721244,-73.82582518631871,Chinese Restaurant
6502,Queensboro Hill,40.7445723092867,-73.82580915110559,New Bodai Vegetarian 新菩提素食,40.74363032746735,-73.82580708669612,Vegetarian / Vegan Restaurant
6503,Queensboro Hill,40.7445723092867,-73.82580915110559,Kissena Corridor Park,40.74790720968901,-73.82177352905273,Park
6504,Queensboro Hill,40.7445723092867,-73.82580915110559,Lake Pavilion Restaurant,40.74262183933804,-73.82497019158409,Chinese Restaurant
6505,Queensboro Hill,40.7445723092867,-73.82580915110559,Queens Botanical Garden,40.75092766704649,-73.8275217050905,Botanical Garden
6506,Queensboro Hill,40.7445723092867,-73.82580915110559,Hly Chinese Cuisine (三人百姓),40.75199401818515,-73.82650891655948,Chinese Restaurant
6507,Queensboro Hill,40.7445723092867,-73.82580915110559,TD Bank,40.7468293,-73.8264688,Bank
6508,Queensboro Hill,40.7445723092867,-73.82580915110559,Fukuoka Shabu Shabu,40.7506919111348,-73.81940019860949,Chinese Restaurant
6509,Queensboro Hill,40.7445723092867,-73.82580915110559,Deng Ji Noodle House 云南过桥米线,40.74995803833008,-73.81861877441406,Chinese Restaurant
6510,Queensboro Hill,40.7445723092867,-73.82580915110559,Fitzgerald Gym,40.73805428308711,-73.81960911793796,College Gym
6511,Queensboro Hill,40.7445723092867,-73.82580915110559,Times Square MAC store,40.743178443022124,-73.82985938732303,Cosmetics Shop
6512,Queensboro Hill,40.7445723092867,-73.82580915110559,Satay Malaysian Cuisine,40.75059427845279,-73.81898794253546,Malay Restaurant
6513,Queensboro Hill,40.7445723092867,-73.82580915110559,Hydroponic Garden Centers - Homebrew Too,40.741427,-73.821947,Hobby Shop
6514,Queensboro Hill,40.7445723092867,-73.82580915110559,NYHQ-Cafeteria,40.747044317295654,-73.82457931281114,Café
6515,Queensboro Hill,40.7445723092867,-73.82580915110559,Hong Kong Cafe 香港風味茶餐廳,40.75250178753857,-73.82719227131844,Cantonese Restaurant
6516,Queensboro Hill,40.7445723092867,-73.82580915110559,Yu Garden Dumpling House,40.75012123686644,-73.81865089755469,Shanghai Restaurant
6517,Queensboro Hill,40.7445723092867,-73.82580915110559,Fay Da Bakery,40.750564322323655,-73.81818956306294,Bakery
6518,Queensboro Hill,40.7445723092867,-73.82580915110559,88 Canteen,40.74394216997164,-73.82586206505242,Chinese Restaurant
6519,Queensboro Hill,40.7445723092867,-73.82580915110559,Carnation Bakery,40.750515643886374,-73.81892316211221,Bakery
6520,Queensboro Hill,40.7445723092867,-73.82580915110559,Yong Fa Supermarket,40.7434926254424,-73.82566852051764,Supermarket
6521,Queensboro Hill,40.7445723092867,-73.82580915110559,Phil & Son's Pizzeria,40.74562840333674,-73.82590973423888,Pizza Place
6522,Queensboro Hill,40.7445723092867,-73.82580915110559,Chase Bank,40.745691,-73.825699,Bank
6523,Queensboro Hill,40.7445723092867,-73.82580915110559,Good Fortune Restaurant,40.74976035947095,-73.81783699038368,Chinese Restaurant
6524,Queensboro Hill,40.7445723092867,-73.82580915110559,Ace  Bagel & Rolls,40.74367020856401,-73.82580623846098,Bagel Shop
6525,Queensboro Hill,40.7445723092867,-73.82580915110559,FruiTea (FKA Red Apple),40.746259452147,-73.82601059642177,Frozen Yogurt Shop
6526,Queensboro Hill,40.7445723092867,-73.82580915110559,Asian Gourmet Restaurant,40.74614275278667,-73.82593533393485,Asian Restaurant
6527,Queensboro Hill,40.7445723092867,-73.82580915110559,Recovery Room sports bar,40.74613814219034,-73.83109904686414,Bar
6528,Queensboro Hill,40.7445723092867,-73.82580915110559,Patel Brothers,40.753022653184686,-73.82927412466222,Grocery Store
6529,Queensboro Hill,40.7445723092867,-73.82580915110559,Yi Lan Halal Restaurant,40.75322476411521,-73.82719264494504,Chinese Restaurant
6530,Queensboro Hill,40.7445723092867,-73.82580915110559,Ke Zhang,40.75069625220771,-73.81916023146393,Chinese Restaurant
6531,Queensboro Hill,40.7445723092867,-73.82580915110559,Happy Garden Restaurant,40.74299161586132,-73.82564307885427,Chinese Restaurant
6532,Queensboro Hill,40.7445723092867,-73.82580915110559,Flushing Wine & Liqour,40.743761,-73.825656,Liquor Store
6533,Queensboro Hill,40.7445723092867,-73.82580915110559,乐滔轩,40.74495315551758,-73.82373809814453,Asian Restaurant
6534,Queensboro Hill,40.7445723092867,-73.82580915110559,Mateos Park,40.742152600205785,-73.82756765488456,Park
6535,Queensboro Hill,40.7445723092867,-73.82580915110559,Gold City Supermarket,40.75022203895989,-73.81825268251673,Supermarket
6536,Queensboro Hill,40.7445723092867,-73.82580915110559,Turtle Playground,40.74073255062103,-73.82639229297638,Playground
6537,Queensboro Hill,40.7445723092867,-73.82580915110559,Mango's Restaurant,40.742197,-73.829882,Indian Restaurant
6538,Queensboro Hill,40.7445723092867,-73.82580915110559,Mars Deli,40.75291771857435,-73.82158801040976,Deli / Bodega
6539,Queensboro Hill,40.7445723092867,-73.82580915110559,Flower Connection,40.74312737545757,-73.8330298605951,Flower Shop
6540,Queensboro Hill,40.7445723092867,-73.82580915110559,Rose Connection,40.74314052114636,-73.8349596889935,Flower Shop
6541,Queensboro Hill,40.7445723092867,-73.82580915110559,Queens College Tennis Center,40.7382570379244,-73.82010047528148,Tennis Court
6542,Queensboro Hill,40.7445723092867,-73.82580915110559,Kissena Aquarium inc,40.74998054525397,-73.8185046438204,Pet Store
6543,Queensboro Hill,40.7445723092867,-73.82580915110559,yun nan rice noodle,40.74990878154703,-73.81833727589557,Chinese Restaurant
6544,Queensboro Hill,40.7445723092867,-73.82580915110559,Mi Pequeño Terruño,40.74860966307905,-73.83464953927198,Food Truck
6545,Queensboro Hill,40.7445723092867,-73.82580915110559,MTA Bus - Q58/Q88,40.743550434152965,-73.83606433868408,Bus Station
6546,Queensboro Hill,40.7445723092867,-73.82580915110559,MTA - Q17,40.748187471513745,-73.81645898183609,Bus Line
6547,Queensboro Hill,40.7445723092867,-73.82580915110559,guan dong yi jia,40.750427,-73.818701,Asian Restaurant
6548,Queensboro Hill,40.7445723092867,-73.82580915110559,Futbolito,40.750060844136506,-73.83363867754137,Soccer Field
6549,Queensboro Hill,40.7445723092867,-73.82580915110559,Great Wall,40.75061547977748,-73.83294945066953,Chinese Restaurant
6550,Queensboro Hill,40.7445723092867,-73.82580915110559,Zou Ji BBQ,40.753117,-73.827156,Chinese Restaurant
6551,Queensboro Hill,40.7445723092867,-73.82580915110559,Sea Sea Spa Beauty,40.7376999600922,-73.83296668137062,Spa
6552,Queensboro Hill,40.7445723092867,-73.82580915110559,Tower Of The Four Winds,40.74381559914661,-73.83739492173717,Historic Site
6553,Queensboro Hill,40.7445723092867,-73.82580915110559,Hinna Beauty Salon,40.7534305010959,-73.82745852409472,Cosmetics Shop
6554,Queensboro Hill,40.7445723092867,-73.82580915110559,East Manor Restaurant,40.74972738520849,-73.81786467247504,Dim Sum Restaurant
6555,Hillcrest,40.723824901829204,-73.79760300912672,Carnesecca Arena,40.72402914913341,-73.79445765744263,College Basketball Court
6556,Hillcrest,40.723824901829204,-73.79760300912672,D'Angelo Center,40.72271712769394,-73.79604941751279,College Academic Building
6557,Hillcrest,40.723824901829204,-73.79760300912672,Wo Kee Noodle,40.72304496588971,-73.79978649886627,Dim Sum Restaurant
6558,Hillcrest,40.723824901829204,-73.79760300912672,Cold Stone Creamery,40.725719,-73.791328,Ice Cream Shop
6559,Hillcrest,40.723824901829204,-73.79760300912672,CJ's Cafe,40.72629230622484,-73.79039443785925,Sandwich Place
6560,Hillcrest,40.723824901829204,-73.79760300912672,Nikko Hibachi,40.7263206764076,-73.79024219924199,Japanese Restaurant
6561,Hillcrest,40.723824901829204,-73.79760300912672,umi sushi,40.72628934606171,-73.79042809169597,Restaurant
6562,Hillcrest,40.723824901829204,-73.79760300912672,Kim's Nail & Spa,40.726208897805364,-73.79065103563826,Spa
6563,Hillcrest,40.723824901829204,-73.79760300912672,Crepe-N-Tearia,40.72623299961523,-73.79056043629564,Creperie
6564,Hillcrest,40.723824901829204,-73.79760300912672,Chef's Garden,40.72116471298934,-73.80437548618531,Chinese Restaurant
6565,Hillcrest,40.723824901829204,-73.79760300912672,Acquista Trattoria,40.72652511095008,-73.78990431749273,Italian Restaurant
6566,Hillcrest,40.723824901829204,-73.79760300912672,New Tokyo Sushi,40.72132637264579,-73.80486569539124,Sushi Restaurant
6567,Hillcrest,40.723824901829204,-73.79760300912672,Izumi Japanese Restaurant,40.72628268528544,-73.79044040425745,Japanese Restaurant
6568,Hillcrest,40.723824901829204,-73.79760300912672,Baskin-Robbins,40.723130665783486,-73.79951906811618,Ice Cream Shop
6569,Hillcrest,40.723824901829204,-73.79760300912672,Green Lotus Asian Cuisine,40.72597516602372,-73.79128713775931,Asian Restaurant
6570,Hillcrest,40.723824901829204,-73.79760300912672,Yummy Taco,40.72624792433714,-73.79052866667281,Mexican Restaurant
6571,Hillcrest,40.723824901829204,-73.79760300912672,AT&T Store,40.72301813951085,-73.80069618434123,Mobile Phone Shop
6572,Hillcrest,40.723824901829204,-73.79760300912672,Cafe Muscat,40.72650186421844,-73.7897745686553,Middle Eastern Restaurant
6573,Hillcrest,40.723824901829204,-73.79760300912672,Manny's Bake Shop,40.7207936342958,-73.80571246147156,Bakery
6574,Hillcrest,40.723824901829204,-73.79760300912672,Dunkin',40.72296235251937,-73.79946305398465,Donut Shop
6575,Hillcrest,40.723824901829204,-73.79760300912672,Popeyes Louisiana Kitchen,40.721881572948284,-73.80359303368816,Fried Chicken Joint
6576,Hillcrest,40.723824901829204,-73.79760300912672,Poke Coffee,40.725797291317086,-73.79216130810809,Coffee Shop
6577,Hillcrest,40.723824901829204,-73.79760300912672,Cloud 9,40.72664556419605,-73.7883393390519,Hookah Bar
6578,Hillcrest,40.723824901829204,-73.79760300912672,Chase Bank,40.7256545,-73.7914839,Bank
6579,Hillcrest,40.723824901829204,-73.79760300912672,Utopia Parkway Playground,40.73069265179127,-73.79260827166793,Playground
6580,Hillcrest,40.723824901829204,-73.79760300912672,The UPS Store,40.72578427230836,-73.79253436626641,Shipping Store
6581,Hillcrest,40.723824901829204,-73.79760300912672,Subway,40.72133025516471,-73.80485026872972,Sandwich Place
6582,Hillcrest,40.723824901829204,-73.79760300912672,Carvel Ice Cream,40.72084465191983,-73.80616379186786,Ice Cream Shop
6583,Hillcrest,40.723824901829204,-73.79760300912672,T-Mobile,40.721030459717184,-73.80469590425491,Mobile Phone Shop
6584,Hillcrest,40.723824901829204,-73.79760300912672,7-Eleven,40.7232238499731,-73.8000744581222,Convenience Store
6585,Hillcrest,40.723824901829204,-73.79760300912672,Verizon Wireless,40.726250569174454,-73.7907886505127,Mobile Phone Shop
6586,Hillcrest,40.723824901829204,-73.79760300912672,Regina's Pizzeria,40.72595358966347,-73.79173405493911,Pizza Place
6587,Hillcrest,40.723824901829204,-73.79760300912672,Bagels 'n Cream Cafe,40.72620646290931,-73.78945801540495,Bagel Shop
6588,Hillcrest,40.723824901829204,-73.79760300912672,Chang Xin Foods Market Inc.,40.72305611428239,-73.80054975366757,Grocery Store
6589,Hillcrest,40.723824901829204,-73.79760300912672,Dunkin',40.723095342315084,-73.79490708512525,Donut Shop
6590,Hillcrest,40.723824901829204,-73.79760300912672,Papa John's Pizza,40.720975114920485,-73.80531051165678,Pizza Place
6591,Hillcrest,40.723824901829204,-73.79760300912672,SUBWAY,40.72609996321028,-73.7908485189209,Sandwich Place
6592,Hillcrest,40.723824901829204,-73.79760300912672,Gan Da Sushi,40.726397328786895,-73.78940215512287,Sushi Restaurant
6593,Hillcrest,40.723824901829204,-73.79760300912672,Mattress Firm,40.726744,-73.789556,Mattress Store
6594,Hillcrest,40.723824901829204,-73.79760300912672,T.J Maxx,40.726161697596105,-73.79048842911362,Department Store
6595,Hillcrest,40.723824901829204,-73.79760300912672,D'Angelo Center Food Court,40.72235783116957,-73.79655549273419,Food Court
6596,Hillcrest,40.723824901829204,-73.79760300912672,Starbucks,40.72278120784277,-73.79607982554525,Coffee Shop
6597,Hillcrest,40.723824901829204,-73.79760300912672,TD Bank,40.72137604036529,-73.80405753850937,Bank
6598,Hillcrest,40.723824901829204,-73.79760300912672,Golden Island Supermarket,40.72568275868446,-73.79280353360845,Market
6599,Hillcrest,40.723824901829204,-73.79760300912672,Burger King,40.72196857359691,-73.80377002875326,Fast Food Restaurant
6600,Hillcrest,40.723824901829204,-73.79760300912672,Vincenzo's pizza,40.723290726588445,-73.79961171812727,Pizza Place
6601,Hillcrest,40.723824901829204,-73.79760300912672,Burger King,40.72296780336042,-73.79497768220904,Fast Food Restaurant
6602,Hillcrest,40.723824901829204,-73.79760300912672,Dante Restaurant,40.72306991640908,-73.79976608299833,Italian Restaurant
6603,Hillcrest,40.723824901829204,-73.79760300912672,Rite Aid,40.719858,-73.808257,Pharmacy
6604,Hillcrest,40.723824901829204,-73.79760300912672,Cartridge World,40.72577849937635,-73.79221762929458,Electronics Store
6605,Hillcrest,40.723824901829204,-73.79760300912672,Green Works,40.725888,-73.792261,Food & Drink Shop
6606,Hillcrest,40.723824901829204,-73.79760300912672,Taco Bell,40.71537427750318,-73.79387210939143,Fast Food Restaurant
6607,Hillcrest,40.723824901829204,-73.79760300912672,WW (Weight Watchers),40.72580240378481,-73.7909601887022,Weight Loss Center
6608,Hillcrest,40.723824901829204,-73.79760300912672,Mta Q30/q31 bus stop,40.728895325849145,-73.7939180669757,Bus Station
6609,Hillcrest,40.723824901829204,-73.79760300912672,Nolbu,40.72976244180187,-73.79899631467974,Korean Restaurant
6610,Hillcrest,40.723824901829204,-73.79760300912672,SSG Discount Uniforms,40.71924154297441,-73.80399584770203,Clothing Store
6611,Hillcrest,40.723824901829204,-73.79760300912672,Mcm Farm Deli & Grocery,40.726495,-73.78917,Grocery Store
6612,Hillcrest,40.723824901829204,-73.79760300912672,Lulu's Bakery,40.73023643644892,-73.79347572478684,Bakery
6613,Hillcrest,40.723824901829204,-73.79760300912672,Utopia Playground B-Ball,40.730271771539286,-73.79342402238895,Basketball Court
6614,Hillcrest,40.723824901829204,-73.79760300912672,Capri Pizzeria,40.71811,-73.80358,Pizza Place
6615,Hillcrest,40.723824901829204,-73.79760300912672,Jewel Park,40.730513848309805,-73.79226933200563,Park
6616,Hillcrest,40.723824901829204,-73.79760300912672,Best Lock Services in Fresh Meadows,40.73148652931703,-73.79480123519897,Locksmith
6617,Hillcrest,40.723824901829204,-73.79760300912672,MTA - Q46 Bus Stop (Union Tpke / 160th),40.72046126415031,-73.8072681427002,Bus Station
6618,Hillcrest,40.723824901829204,-73.79760300912672,Angel Miles Bus Charter & Limo,40.731865,-73.799801,Bus Station
6619,Hillcrest,40.723824901829204,-73.79760300912672,Queens Hospital Center Cafe Shop,40.71728994260598,-73.80432844161987,Coffee Shop
6620,Hillcrest,40.723824901829204,-73.79760300912672,Pilates Bodies NY,40.72034518288057,-73.80758983445565,Athletics & Sports
6621,Hillcrest,40.723824901829204,-73.79760300912672,Seven Stars Chinese Restaurant,40.727051,-73.787249,Chinese Restaurant
6622,Hillcrest,40.723824901829204,-73.79760300912672,Joseph Austin Park,40.71535237384357,-73.79971438223444,Baseball Field
6623,Ravenswood,40.761704526054146,-73.93157506072878,Kondo,40.762529020490646,-73.92647158321388,Japanese Restaurant
6624,Ravenswood,40.761704526054146,-73.93157506072878,Los Portales,40.76326709322027,-73.92807735752173,Taco Place
6625,Ravenswood,40.761704526054146,-73.93157506072878,Sac's Place,40.76284647069401,-73.92709749709165,Italian Restaurant
6626,Ravenswood,40.761704526054146,-73.93157506072878,New York Pão de Queijo,40.762600555726785,-73.92599225210006,Brazilian Restaurant
6627,Ravenswood,40.761704526054146,-73.93157506072878,Botte Bar,40.76326517455829,-73.92809098763414,Italian Restaurant
6628,Ravenswood,40.761704526054146,-73.93157506072878,Bund On Broadway,40.763271374703315,-73.92816042373437,Chinese Restaurant
6629,Ravenswood,40.761704526054146,-73.93157506072878,Fatima's Halal Kitchen,40.76307107742646,-73.92753602003499,Chinese Restaurant
6630,Ravenswood,40.761704526054146,-73.93157506072878,Family Market,40.762574683333355,-73.92634212970732,Food & Drink Shop
6631,Ravenswood,40.761704526054146,-73.93157506072878,Sanfords,40.762151392935436,-73.92566359376505,American Restaurant
6632,Ravenswood,40.761704526054146,-73.93157506072878,King Of Falafel & Shawarma,40.762041,-73.925098,Middle Eastern Restaurant
6633,Ravenswood,40.761704526054146,-73.93157506072878,Bahari Estiatorio,40.76154534434866,-73.92502327658987,Greek Restaurant
6634,Ravenswood,40.761704526054146,-73.93157506072878,Aliada Restaurant,40.76245000458725,-73.9261170333817,Greek Restaurant
6635,Ravenswood,40.761704526054146,-73.93157506072878,RaR Bar,40.75853152913559,-73.92917587927052,Bar
6636,Ravenswood,40.761704526054146,-73.93157506072878,Gastroteca,40.75883405296522,-73.92564242405784,Gastropub
6637,Ravenswood,40.761704526054146,-73.93157506072878,Parisi Brothers Bakery,40.762054296111195,-73.92548429148727,Bakery
6638,Ravenswood,40.761704526054146,-73.93157506072878,Lockwood,40.76092766512619,-73.92402794863716,Gift Shop
6639,Ravenswood,40.761704526054146,-73.93157506072878,Wine Stop NYC,40.76217642707702,-73.92589039198194,Liquor Store
6640,Ravenswood,40.761704526054146,-73.93157506072878,Club Fitness,40.76182444552933,-73.9248584115549,Gym
6641,Ravenswood,40.761704526054146,-73.93157506072878,Yoga Agora,40.761200485410924,-73.92386219296908,Yoga Studio
6642,Ravenswood,40.761704526054146,-73.93157506072878,Bel Aire Diner,40.765369,-73.931543,Diner
6643,Ravenswood,40.761704526054146,-73.93157506072878,The Astoria Bookshop,40.763460439041275,-73.92381280660629,Bookstore
6644,Ravenswood,40.761704526054146,-73.93157506072878,Sami's Kebab House,40.75840750994224,-73.93309012994509,Afghan Restaurant
6645,Ravenswood,40.761704526054146,-73.93157506072878,Tea and Milk,40.75904170081738,-73.9263166487217,Bubble Tea Shop
6646,Ravenswood,40.761704526054146,-73.93157506072878,Maizal Mexican Cuisine & Tequila Bar,40.7593517,-73.92601739999998,Mexican Restaurant
6647,Ravenswood,40.761704526054146,-73.93157506072878,King Souvlaki of Astoria,40.76431390325607,-73.92363668047975,Food Truck
6648,Ravenswood,40.761704526054146,-73.93157506072878,Boishakhi Restaurant,40.75708881148206,-73.93095062680155,Indian Restaurant
6649,Ravenswood,40.761704526054146,-73.93157506072878,Greenbay Market,40.76151245329708,-73.92448886417486,Organic Grocery
6650,Ravenswood,40.761704526054146,-73.93157506072878,Apple Healing and Relaxation,40.76176870549254,-73.9249415293148,Massage Studio
6651,Ravenswood,40.761704526054146,-73.93157506072878,Chela & Garnacha,40.75573289773276,-73.92778544225477,Mexican Restaurant
6652,Ravenswood,40.761704526054146,-73.93157506072878,Mar's,40.75827189181854,-73.9241566902596,Cocktail Bar
6653,Ravenswood,40.761704526054146,-73.93157506072878,Arepas Cafe,40.75578163733472,-73.92778179992179,Arepa Restaurant
6654,Ravenswood,40.761704526054146,-73.93157506072878,Salvatoria Kitchen & Bar,40.76140079107154,-73.92488960290291,Salvadoran Restaurant
6655,Ravenswood,40.761704526054146,-73.93157506072878,Cafe Boulis,40.7646102445833,-73.92367909570083,Café
6656,Ravenswood,40.761704526054146,-73.93157506072878,Snowdonia,40.757793667588366,-73.9276321954954,Gastropub
6657,Ravenswood,40.761704526054146,-73.93157506072878,Lokanta,40.761604,-73.924835,Turkish Restaurant
6658,Ravenswood,40.761704526054146,-73.93157506072878,Toast & Roast,40.76154548352191,-73.92419164418027,Bagel Shop
6659,Ravenswood,40.761704526054146,-73.93157506072878,Astoria Bier & Cheese,40.76058115581204,-73.92254155736732,Cheese Shop
6660,Ravenswood,40.761704526054146,-73.93157506072878,Copacabana Brazilian Restaurant,40.7562700650146,-73.92910670061477,Brazilian Restaurant
6661,Ravenswood,40.761704526054146,-73.93157506072878,Bravo Supermarkets,40.76128681519646,-73.93102618746394,Grocery Store
6662,Ravenswood,40.761704526054146,-73.93157506072878,Sek'end Sun,40.761686662039395,-73.92400451798773,Cocktail Bar
6663,Ravenswood,40.761704526054146,-73.93157506072878,Café Triskell,40.75574366642969,-73.92800338719644,French Restaurant
6664,Ravenswood,40.761704526054146,-73.93157506072878,Bonchon,40.76293078725823,-73.92742331957203,Korean Restaurant
6665,Ravenswood,40.761704526054146,-73.93157506072878,The Noguchi Museum,40.76673515827998,-73.93844471179574,Art Museum
6666,Ravenswood,40.761704526054146,-73.93157506072878,Petals & Roots,40.763630509719185,-73.92402596260692,Flower Shop
6667,Ravenswood,40.761704526054146,-73.93157506072878,Tantra Lounge,40.75691616462704,-73.92971799473543,Lounge
6668,Ravenswood,40.761704526054146,-73.93157506072878,Rio Bonito Market,40.75599838547593,-73.92839821489999,Grocery Store
6669,Ravenswood,40.761704526054146,-73.93157506072878,Tierras Colombianas,40.761474,-73.9234,South American Restaurant
6670,Ravenswood,40.761704526054146,-73.93157506072878,Brooklyn Bagel & Coffee Co.,40.76040783424265,-73.92196738255417,Bagel Shop
6671,Ravenswood,40.761704526054146,-73.93157506072878,Pye Boat Noodle,40.76032367528069,-73.92171077546482,Thai Restaurant
6672,Ravenswood,40.761704526054146,-73.93157506072878,Psari Seafood Restaurant & Bar,40.755985224719694,-73.92865874633667,Seafood Restaurant
6673,Ravenswood,40.761704526054146,-73.93157506072878,Rachel Nail Spa,40.75914991725016,-73.92611822037985,Cosmetics Shop
6674,Ravenswood,40.761704526054146,-73.93157506072878,Frank Sinatra School of the Arts,40.75633835065828,-73.92478378737067,High School
6675,Ravenswood,40.761704526054146,-73.93157506072878,Leng Thai,40.761291115736284,-73.92320684281553,Thai Restaurant
6676,Ravenswood,40.761704526054146,-73.93157506072878,Starbucks,40.761993,-73.92507,Coffee Shop
6677,Ravenswood,40.761704526054146,-73.93157506072878,Boro Hotel,40.75470764443467,-73.93582365420063,Hotel
6678,Ravenswood,40.761704526054146,-73.93157506072878,Fusion Juice Bar,40.755499908626426,-73.92735634645712,Juice Bar
6679,Ravenswood,40.761704526054146,-73.93157506072878,High Water,40.76047130737162,-73.9222762366997,Cocktail Bar
6680,Ravenswood,40.761704526054146,-73.93157506072878,City Fresh Market,40.765389500004936,-73.93083577747048,Market
6681,Ravenswood,40.761704526054146,-73.93157506072878,Melrose Ballroom,40.75558283876056,-73.92851652336154,Music Venue
6682,Ravenswood,40.761704526054146,-73.93157506072878,Museum of the Moving Image,40.756050537884335,-73.92398903531847,Museum
6683,Ravenswood,40.761704526054146,-73.93157506072878,Beebe’s,40.75485225454004,-73.93600995517795,Italian Restaurant
6684,Ravenswood,40.761704526054146,-73.93157506072878,Amylos Taverna,40.760705,-73.922936,Greek Restaurant
6685,Ravenswood,40.761704526054146,-73.93157506072878,Astoria Seafood,40.754080650329215,-73.9296485145111,Seafood Restaurant
6686,Ravenswood,40.761704526054146,-73.93157506072878,Sunswick 35/35,40.75660033645169,-73.925403515956,Bar
6687,Ravenswood,40.761704526054146,-73.93157506072878,Break Bar & Billiards,40.76138499192071,-73.92439497479937,Pool Hall
6688,Ravenswood,40.761704526054146,-73.93157506072878,Il Bambino,40.76303394121195,-73.92081364420764,Sandwich Place
6689,Ravenswood,40.761704526054146,-73.93157506072878,Leo's Pizzeria,40.756541765285526,-73.92960203641327,Pizza Place
6690,Ravenswood,40.761704526054146,-73.93157506072878,Beija Flor,40.75453401179083,-73.93369719017858,Brazilian Restaurant
6691,Ravenswood,40.761704526054146,-73.93157506072878,VITE vinosteria,40.76295226189936,-73.92123565123939,Italian Restaurant
6692,Ravenswood,40.761704526054146,-73.93157506072878,Milkflower,40.76303652205835,-73.92070512501088,Pizza Place
6693,Ravenswood,40.761704526054146,-73.93157506072878,Enthaice,40.76316509784422,-73.92114974055457,Thai Restaurant
6694,Ravenswood,40.761704526054146,-73.93157506072878,Allure Skincare & Laser Center,40.7634847801255,-73.92170520723656,Spa
6695,Ravenswood,40.761704526054146,-73.93157506072878,Mad Donkey Beer Bar & Grill,40.75610361624926,-73.92863519147191,Bar
6696,Ravenswood,40.761704526054146,-73.93157506072878,Family Dollar,40.7572884396815,-73.9289094538203,Discount Store
6697,Ravenswood,40.761704526054146,-73.93157506072878,Diamond Dogs,40.763055939315805,-73.92098747468748,Bar
6698,Ravenswood,40.761704526054146,-73.93157506072878,Pokewave Astoria,40.76040977828291,-73.92189519305278,Poke Place
6699,Ravenswood,40.761704526054146,-73.93157506072878,Bareburger,40.7633166245262,-73.92113908234228,Burger Joint
6700,Ravenswood,40.761704526054146,-73.93157506072878,Socrates Sculpture Park,40.768467987244534,-73.93633604049683,Sculpture Garden
6701,Ravenswood,40.761704526054146,-73.93157506072878,Tacuba Mexican Cantina,40.75615571293043,-73.92455355574623,Mexican Restaurant
6702,Ravenswood,40.761704526054146,-73.93157506072878,Daly's Pub,40.762291700767335,-73.92523806775682,Pub
6703,Ravenswood,40.761704526054146,-73.93157506072878,Vesta Trattoria & Wine Bar,40.76980934497303,-73.9277960938928,Italian Restaurant
6704,Ravenswood,40.761704526054146,-73.93157506072878,Mom's Kitchen & Bar,40.76359865819045,-73.92180013842355,American Restaurant
6705,Ravenswood,40.761704526054146,-73.93157506072878,ICON,40.761534638611785,-73.92374845496701,Gay Bar
6706,Ravenswood,40.761704526054146,-73.93157506072878,Euro Market,40.76585416499107,-73.92244425024627,Grocery Store
